"","y","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26"
"22",0.836566816,1009.222735,22.45603822,125.5137694,98.12027546,20.23962588,2508.500567,10.7771063,1229.009698,81.8964719,600.7560875,132.2329703,147.0319515,100.2547297,1010.899568,19.61555578,151.1964194,96.64758397,21.7734455,2496.874454,12.2366154,1039.23242,72.876955,592.4163858,153.9223813,166.5144653,95.35915943
"23",0.614821636,1057.622113,6.39830252,232.2454918,98.92672748,4.889126567,2662.734403,6.563266473,1066.728058,87.3201264,430.462019,233.8441417,239.478659,103.8558233,1009.222735,22.45603822,125.5137694,98.12027546,20.23962588,2508.500567,10.7771063,1229.009698,81.8964719,600.7560875,132.2329703,147.0319515,100.2547297
"24",0.967405271,1035.899545,16.8922723,142.5517273,99.61329358,16.28735352,2495.154542,11.2416606,1179.110088,82.16015863,601.7760708,148.3380318,160.445183,102.3267877,1057.622113,6.39830252,232.2454918,98.92672748,4.889126567,2662.734403,6.563266473,1066.728058,87.3201264,430.462019,233.8441417,239.478659,103.8558233
"25",1.536791833,1007.946045,32.41308053,162.2206167,96.9692375,29.33781082,2410.951159,10.46210433,1221.367648,71.6758911,601.408225,169.665308,186.0730338,94.57324145,1035.899545,16.8922723,142.5517273,99.61329358,16.28735352,2495.154542,11.2416606,1179.110088,82.16015863,601.7760708,148.3380318,160.445183,102.3267877
"26",0.774236211,1003.696758,17.08307643,147.579344,96.90738539,14.43500448,2592.829,388.3203,1325.891055,68.40622855,3849.93994,149.6912538,158.3142445,101.3830224,1007.946045,32.41308053,162.2206167,96.9692375,29.33781082,2410.951159,10.46210433,1221.367648,71.6758911,601.408225,169.665308,186.0730338,94.57324145
"27",0.78082656,1005.056017,15.9719744,154.7860932,98.34990258,18.26045545,2473.556933,9.999664967,1265.49668,75.61815333,598.9005545,158.4966355,174.2199478,97.56016667,1003.696758,17.08307643,147.579344,96.90738539,14.43500448,2592.829,388.3203,1325.891055,68.40622855,3849.93994,149.6912538,158.3142445,101.3830224
"28",1.105552876,990.472569,26.45606898,139.8668562,96.83617553,23.16912868,2369.115596,10.4645175,1235.915503,76.31630715,598.6583365,149.7102965,166.4383415,99.68391375,1005.056017,15.9719744,154.7860932,98.34990258,18.26045545,2473.556933,9.999664967,1265.49668,75.61815333,598.9005545,158.4966355,174.2199478,97.56016667
"29",0.922041915,1015.14876,21.26460107,133.5116977,97.00054675,24.15714437,2469.628691,10.59010443,1200.58494,78.50332467,593.6612,145.1932868,158.7899323,98.71180153,990.472569,26.45606898,139.8668562,96.83617553,23.16912868,2369.115596,10.4645175,1235.915503,76.31630715,598.6583365,149.7102965,166.4383415,99.68391375
"30",0.922041915,1015.14876,21.26460107,133.5116977,97.00054675,24.15714437,2469.628691,10.59010443,1200.58494,78.50332467,593.6612,145.1932868,158.7899323,98.71180153,1015.14876,21.26460107,133.5116977,97.00054675,24.15714437,2469.628691,10.59010443,1200.58494,78.50332467,593.6612,145.1932868,158.7899323,98.71180153
"31",0.922041915,1015.14876,21.26460107,133.5116977,97.00054675,24.15714437,2469.628691,10.59010443,1200.58494,78.50332467,593.6612,145.1932868,158.7899323,98.71180153,1015.14876,21.26460107,133.5116977,97.00054675,24.15714437,2469.628691,10.59010443,1200.58494,78.50332467,593.6612,145.1932868,158.7899323,98.71180153
"32",0.922041915,1015.14876,21.26460107,133.5116977,97.00054675,24.15714437,2469.628691,10.59010443,1200.58494,78.50332467,593.6612,145.1932868,158.7899323,98.71180153,1015.14876,21.26460107,133.5116977,97.00054675,24.15714437,2469.628691,10.59010443,1200.58494,78.50332467,593.6612,145.1932868,158.7899323,98.71180153
"33",0.877523384,1009.27986,18.72745184,130.4027483,94.59801549,22.04655915,2373.712895,12.4830861,1175.697467,82.15492,640.091525,136.063861,152.9870185,98.531715,1015.14876,21.26460107,133.5116977,97.00054675,24.15714437,2469.628691,10.59010443,1200.58494,78.50332467,593.6612,145.1932868,158.7899323,98.71180153
"34",0.830827029,997.2561778,17.18435225,132.1960362,96.58107325,19.64847738,2342.488675,12.3797121,1127.701333,83.34222805,605.8622375,137.4551793,151.522072,101.3263338,1009.27986,18.72745184,130.4027483,94.59801549,22.04655915,2373.712895,12.4830861,1175.697467,82.15492,640.091525,136.063861,152.9870185,98.531715
"35",0.956093655,995.2172283,18.49478578,125.4655418,94.88925116,22.0955468,2367.349669,11.2134099,1192.504485,85.7897638,601.252089,133.643356,165.372902,97.10273265,997.2561778,17.18435225,132.1960362,96.58107325,19.64847738,2342.488675,12.3797121,1127.701333,83.34222805,605.8622375,137.4551793,151.522072,101.3263338
"36",0.860456349,998.9139465,17.04727413,131.0310457,95.34778843,18.03462697,2361.285168,10.55261135,1248.748045,88.8414074,595.1374258,138.7703018,157.857666,99.17367998,995.2172283,18.49478578,125.4655418,94.88925116,22.0955468,2367.349669,11.2134099,1192.504485,85.7897638,601.252089,133.643356,165.372902,97.10273265
"37",0.922910282,998.81863,19.07309638,137.4395978,95.2542972,26.09605678,2336.927304,10.72979785,1246.069565,86.6491175,601.4274718,150.8538618,171.8416518,98.1548825,998.9139465,17.04727413,131.0310457,95.34778843,18.03462697,2361.285168,10.55261135,1248.748045,88.8414074,595.1374258,138.7703018,157.857666,99.17367998
"38",0.822351563,987.44283,15.25336142,125.9124458,92.75030562,16.28063688,2357.849099,11.38543558,1134.503373,80.51748377,592.400295,125.714714,137.3858088,91.3484351,998.81863,19.07309638,137.4395978,95.2542972,26.09605678,2336.927304,10.72979785,1246.069565,86.6491175,601.4274718,150.8538618,171.8416518,98.1548825
"39",0.789405544,1006.059585,17.97222442,137.7700327,93.29877746,15.32996857,2404.192378,11.5804951,1154.767425,82.1931175,603.901719,146.4320898,163.6605758,96.659752,987.44283,15.25336142,125.9124458,92.75030562,16.28063688,2357.849099,11.38543558,1134.503373,80.51748377,592.400295,125.714714,137.3858088,91.3484351
"40",0.671528629,963.6242648,18.1848437,115.9245492,92.94385313,16.33377657,2372.089181,11.98050593,1095.586725,76.82034333,609.3701,124.2281245,133.5616168,94.56824128,1006.059585,17.97222442,137.7700327,93.29877746,15.32996857,2404.192378,11.5804951,1154.767425,82.1931175,603.901719,146.4320898,163.6605758,96.659752
"41",0.688812464,1008.746353,13.13618358,134.5475135,92.67938988,15.10607033,2375.518068,10.3066368,1239.60861,76.37420333,601.538923,139.0943133,149.1818493,90.6547816,963.6242648,18.1848437,115.9245492,92.94385313,16.33377657,2372.089181,11.98050593,1095.586725,76.82034333,609.3701,124.2281245,133.5616168,94.56824128
"42",0.882457238,998.4375143,19.1773498,118.5483897,91.78145166,18.96416347,2355.860651,10.04385745,1238.085043,75.471415,592.651022,124.494892,136.5486718,91.92425333,1008.746353,13.13618358,134.5475135,92.67938988,15.10607033,2375.518068,10.3066368,1239.60861,76.37420333,601.538923,139.0943133,149.1818493,90.6547816
"43",0.777581007,993.3117895,17.17797358,121.6337497,92.31645788,17.93115762,2329.221329,10.68062,1208.275543,77.7102635,595.2687053,126.4199123,140.8295353,91.039965,998.4375143,19.1773498,118.5483897,91.78145166,18.96416347,2355.860651,10.04385745,1238.085043,75.471415,592.651022,124.494892,136.5486718,91.92425333
"44",0.667337794,988.300316,18.74924617,117.290784,90.80688091,18.34265423,2336.703193,10.505708,1221.155578,76.63786903,596.3188913,124.8951608,132.9718055,87.37496,993.3117895,17.17797358,121.6337497,92.31645788,17.93115762,2329.221329,10.68062,1208.275543,77.7102635,595.2687053,126.4199123,140.8295353,91.039965
"45",0.694953288,982.278984,15.27494174,114.9070885,93.195081,14.03166113,2228.336469,6.137224795,1077.367996,71.4658293,365.27185,121.6741298,129.7373963,89.24747608,988.300316,18.74924617,117.290784,90.80688091,18.34265423,2336.703193,10.505708,1221.155578,76.63786903,596.3188913,124.8951608,132.9718055,87.37496
"46",0.80152934,986.9919293,17.38068828,134.4898123,94.27890693,16.54647428,2260.913477,10.7857549,1209.88033,77.869295,600.2869918,139.3992175,150.171224,95.03678598,982.278984,15.27494174,114.9070885,93.195081,14.03166113,2228.336469,6.137224795,1077.367996,71.4658293,365.27185,121.6741298,129.7373963,89.24747608
"47",0.80152934,986.9919293,17.38068828,134.4898123,94.27890693,16.54647428,2260.913477,10.7857549,1209.88033,77.869295,600.2869918,139.3992175,150.171224,95.03678598,986.9919293,17.38068828,134.4898123,94.27890693,16.54647428,2260.913477,10.7857549,1209.88033,77.869295,600.2869918,139.3992175,150.171224,95.03678598
"48",0.419495633,755.964185,5.355062827,131.2647743,89.70730039,7.425419098,2829.182515,386.5540465,735.1629033,56.5559864,2785.705465,129.7743453,133.5235535,83.67159858,986.9919293,17.38068828,134.4898123,94.27890693,16.54647428,2260.913477,10.7857549,1209.88033,77.869295,600.2869918,139.3992175,150.171224,95.03678598
"49",0.71025336,982.7490193,15.45574618,120.4956335,92.85203593,14.300282,2338.121297,10.4636809,1220.448243,70.37176673,602.093758,126.8582743,138.203926,92.03208023,755.964185,5.355062827,131.2647743,89.70730039,7.425419098,2829.182515,386.5540465,735.1629033,56.5559864,2785.705465,129.7743453,133.5235535,83.67159858
"50",0.816084075,987.4047763,15.91861522,118.720526,88.8034034,14.6219756,2312.388576,10.67900503,1228.806183,60.76019953,639.3104265,125.5241045,138.8317985,79.62530333,982.7490193,15.45574618,120.4956335,92.85203593,14.300282,2338.121297,10.4636809,1220.448243,70.37176673,602.093758,126.8582743,138.203926,92.03208023
"51",1.053964738,1017.644945,29.73572456,134.9273673,84.4598084,30.72320074,2805.511818,10.67336965,1219.777923,76.80463333,601.5137865,143.8590832,156.5639152,77.27200825,987.4047763,15.91861522,118.720526,88.8034034,14.6219756,2312.388576,10.67900503,1228.806183,60.76019953,639.3104265,125.5241045,138.8317985,79.62530333
"52",0.998934333,976.1686667,14.44216472,141.339574,93.3917805,14.83504453,2225.247978,11.1330023,1194.68869,80.64086365,604.392975,144.2593488,157.3249588,96.4791114,1017.644945,29.73572456,134.9273673,84.4598084,30.72320074,2805.511818,10.67336965,1219.777923,76.80463333,601.5137865,143.8590832,156.5639152,77.27200825
"53",1.042169928,1012.57637,22.31811747,154.7917205,92.86402388,22.74579557,2231.975412,10.99014093,1210.157273,77.03872348,606.6000813,164.0809515,176.8645115,94.28755513,976.1686667,14.44216472,141.339574,93.3917805,14.83504453,2225.247978,11.1330023,1194.68869,80.64086365,604.392975,144.2593488,157.3249588,96.4791114
"54",0.882383153,963.211422,20.09897223,135.0247633,92.40880081,18.35943497,2152.335357,10.70759733,1223.342853,80.443394,598.7052338,142.887081,158.2762103,94.58324513,1012.57637,22.31811747,154.7917205,92.86402388,22.74579557,2231.975412,10.99014093,1210.157273,77.03872348,606.6000813,164.0809515,176.8645115,94.28755513
"55",0.808912119,976.086141,15.50009022,132.0960897,92.00450108,15.24475708,2195.745747,10.606644,1223.802065,82.26321025,595.921675,135.14904,147.812012,91.5868775,963.211422,20.09897223,135.0247633,92.40880081,18.35943497,2152.335357,10.70759733,1223.342853,80.443394,598.7052338,142.887081,158.2762103,94.58324513
"56",0.805469427,973.4946865,18.35581128,136.5715685,91.93074071,16.6313178,2180.292703,10.90615083,1198.23505,83.57063805,596.599689,138.084152,148.9725533,92.82410875,976.086141,15.50009022,132.0960897,92.00450108,15.24475708,2195.745747,10.606644,1223.802065,82.26321025,595.921675,135.14904,147.812012,91.5868775
"57",0.776261276,983.7272195,17.60045438,121.249928,88.79425563,19.37108179,2393.720394,10.7118492,1197.254335,82.112037,592.5221258,126.2483808,138.489337,87.214884,973.4946865,18.35581128,136.5715685,91.93074071,16.6313178,2180.292703,10.90615083,1198.23505,83.57063805,596.599689,138.084152,148.9725533,92.82410875
"58",0.777921458,954.8399523,16.79986787,131.1768555,93.2116619,18.4557344,2111.197711,11.13312787,1196.051625,85.27844333,600.1701513,134.939411,145.6240278,99.05028888,983.7272195,17.60045438,121.249928,88.79425563,19.37108179,2393.720394,10.7118492,1197.254335,82.112037,592.5221258,126.2483808,138.489337,87.214884
"59",0.816489286,960.7216,17.19380637,130.5985465,92.4662172,15.33794865,2112.38965,10.86657858,1197.82248,84.15566143,593.5307935,135.606453,149.257964,94.37649,954.8399523,16.79986787,131.1768555,93.2116619,18.4557344,2111.197711,11.13312787,1196.051625,85.27844333,600.1701513,134.939411,145.6240278,99.05028888
"60",0.873193165,956.9740728,15.36213278,127.3687415,92.86477833,16.04658367,2101.610789,10.8954485,1199.93933,84.55939875,594.598875,132.652317,146.099687,94.69663,960.7216,17.19380637,130.5985465,92.4662172,15.33794865,2112.38965,10.86657858,1197.82248,84.15566143,593.5307935,135.606453,149.257964,94.37649
"61",0.843462822,965.6250063,14.25461577,142.9971162,91.88935333,15.55489607,2110.509342,15.3643996,1188.99133,82.86825957,704.1358055,146.8895025,154.908635,95.01678,956.9740728,15.36213278,127.3687415,92.86477833,16.04658367,2101.610789,10.8954485,1199.93933,84.55939875,594.598875,132.652317,146.099687,94.69663
"62",0.828372699,970.8270265,19.23761132,130.9320632,89.86279537,18.2311899,2161.627783,14.97166993,1201.175293,82.74878123,696.4436108,140.5237,146.1757725,91.39957,965.6250063,14.25461577,142.9971162,91.88935333,15.55489607,2110.509342,15.3643996,1188.99133,82.86825957,704.1358055,146.8895025,154.908635,95.01678
"63",0.905816434,964.748474,16.25869717,137.3725543,89.35030504,18.3253365,2070.814395,14.84844903,1200.137753,71.73018363,704.500634,141.5719905,150.9702953,80.05160875,970.8270265,19.23761132,130.9320632,89.86279537,18.2311899,2161.627783,14.97166993,1201.175293,82.74878123,696.4436108,140.5237,146.1757725,91.39957
"64",0.962357237,975.9908753,10.91639105,158.6758602,90.36755727,9.56236219,2130.136235,10.5758578,1184.559203,76.331875,590.6054853,168.509064,173.9218393,91.70415537,964.748474,16.25869717,137.3725543,89.35030504,18.3253365,2070.814395,14.84844903,1200.137753,71.73018363,704.500634,141.5719905,150.9702953,80.05160875
"65",0.821548392,965.7520137,11.53654192,148.274115,88.19765185,10.67553268,2114.909759,10.52974473,1196.30863,68.5099428,602.046125,157.5055503,163.2229478,80.550176,975.9908753,10.91639105,158.6758602,90.36755727,9.56236219,2130.136235,10.5758578,1184.559203,76.331875,590.6054853,168.509064,173.9218393,91.70415537
"66",0.7473715,984.0193,12.76725008,144.5212963,89.22107675,12.24825617,2090.238205,10.4745965,1214.894503,67.940225,603.721652,150.205837,161.1301308,85.19396615,965.7520137,11.53654192,148.274115,88.19765185,10.67553268,2114.909759,10.52974473,1196.30863,68.5099428,602.046125,157.5055503,163.2229478,80.550176
"67",0.7473715,984.0193,12.76725008,144.5212963,89.22107675,12.24825617,2090.238205,10.4745965,1214.894503,67.940225,603.721652,150.205837,161.1301308,85.19396615,984.0193,12.76725008,144.5212963,89.22107675,12.24825617,2090.238205,10.4745965,1214.894503,67.940225,603.721652,150.205837,161.1301308,85.19396615
"68",0.7616285,961.280515,15.96994702,119.3827287,88.25500004,17.70461152,2060.163861,10.60730935,1197.717143,76.7636,592.8930885,125.3525755,136.377476,87.316595,984.0193,12.76725008,144.5212963,89.22107675,12.24825617,2090.238205,10.4745965,1214.894503,67.940225,603.721652,150.205837,161.1301308,85.19396615
"69",0.86231175,963.313056,18.8608925,114.416093,86.78077889,15.82979798,2043.036099,10.18536123,1205.8273,69.6146113,591.375088,121.5470633,133.009865,78.88441268,961.280515,15.96994702,119.3827287,88.25500004,17.70461152,2060.163861,10.60730935,1197.717143,76.7636,592.8930885,125.3525755,136.377476,87.316595
"70",1.079528816,1038.014613,36.0774696,151.7018375,105.247933,38.72923863,2703.677823,10.63984635,1218.421223,80.55090667,596.5851205,159.582962,182.3629685,107.1000797,1034.85787,30.8411701,143.2120448,105.7357428,31.55721217,2701.932581,10.83610108,1218.64193,79.9739927,603.1786793,157.295864,179.9276675,105.9501045
"71",1.027874832,1040.43463,35.78963213,153.6572748,105.6346497,32.54314195,2697.437352,10.47193385,1218.59213,79.85809118,594.457975,161.5079783,181.2594985,107.2090245,1038.014613,36.0774696,151.7018375,105.247933,38.72923863,2703.677823,10.63984635,1218.421223,80.55090667,596.5851205,159.582962,182.3629685,107.1000797
"72",1.020990646,1038.62443,35.29395203,151.777916,106.0057273,38.92155938,2690.181798,10.59813355,1217.95406,79.17098388,596.734454,161.0886913,186.643795,106.9422285,1040.43463,35.78963213,153.6572748,105.6346497,32.54314195,2697.437352,10.47193385,1218.59213,79.85809118,594.457975,161.5079783,181.2594985,107.2090245
"73",0.963773706,1038.059083,38.38963108,152.8340102,106.0285885,33.30304973,2680.359338,10.5661063,1219.15692,76.90114248,600.6230683,160.9933203,185.483219,105.8467325,1038.62443,35.29395203,151.777916,106.0057273,38.92155938,2690.181798,10.59813355,1217.95406,79.17098388,596.734454,161.0886913,186.643795,106.9422285
"74",1.339153456,1035.327868,42.46498778,152.672653,105.8141852,38.96457767,2669.227884,10.78308837,1220.16736,75.45446333,606.7289405,165.091053,189.8782405,105.4615458,1038.059083,38.38963108,152.8340102,106.0285885,33.30304973,2680.359338,10.5661063,1219.15692,76.90114248,600.6230683,160.9933203,185.483219,105.8467325
"75",0.932849447,1033.555783,38.25993582,151.9196508,105.9023317,36.07393137,2659.957247,10.8892393,1219.926393,74.73776205,607.94215,160.9743043,173.72521,102.7581,1035.327868,42.46498778,152.672653,105.8141852,38.96457767,2669.227884,10.78308837,1220.16736,75.45446333,606.7289405,165.091053,189.8782405,105.4615458
"76",1.204839245,1033.555785,36.0589507,149.8187332,105.3949736,34.48410997,2657.176413,10.59267095,1219.85069,73.59573,603.1113375,163.0517425,184.969532,101.4880678,1033.555783,38.25993582,151.9196508,105.9023317,36.07393137,2659.957247,10.8892393,1219.926393,74.73776205,607.94215,160.9743043,173.72521,102.7581
"77",0.928535763,1034.476767,39.34781975,151.6744358,105.3274841,36.03377913,2655.653659,10.3872846,1218.983603,72.92411755,597.239788,162.2131765,187.5760385,100.4281437,1033.555785,36.0589507,149.8187332,105.3949736,34.48410997,2657.176413,10.59267095,1219.85069,73.59573,603.1113375,163.0517425,184.969532,101.4880678
"78",0.987862802,1035.13733,41.22985067,150.7168127,105.7071609,37.6818959,2654.177948,10.24744033,1218.900433,73.20715,591.8563235,161.1458398,174.1818545,102.0816763,1034.476767,39.34781975,151.6744358,105.3274841,36.03377913,2655.653659,10.3872846,1218.983603,72.92411755,597.239788,162.2131765,187.5760385,100.4281437
"79",1.043922841,1033.587567,34.24185216,147.7705635,105.5355751,33.86688512,2655.032432,10.36527,1218.841125,74.08176425,594.4145243,161.3173698,180.8028868,102.0766813,1035.13733,41.22985067,150.7168127,105.7071609,37.6818959,2654.177948,10.24744033,1218.900433,73.20715,591.8563235,161.1458398,174.1818545,102.0816763
"80",1.27823693,1034.52759,35.66109387,149.1513428,105.6706726,36.44274522,2656.344807,10.3200512,1220.008747,74.46982625,596.319366,160.4978448,174.1248058,102.628595,1033.587567,34.24185216,147.7705635,105.5355751,33.86688512,2655.032432,10.36527,1218.841125,74.08176425,594.4145243,161.3173698,180.8028868,102.0766813
"81",0.93431482,1038.052735,36.27734754,148.5294312,105.464135,37.79960717,2655.99471,10.29118155,1219.665733,75.03907517,592.1494458,161.01244,174.2199173,104.1609535,1034.52759,35.66109387,149.1513428,105.6706726,36.44274522,2656.344807,10.3200512,1220.008747,74.46982625,596.319366,160.4978448,174.1248058,102.628595
"82",1.19773648,1038.052705,36.6404299,148.5521875,105.8614868,32.99056153,2652.416442,10.8574257,1218.645263,74.366375,607.304159,160.440632,190.1255608,104.158734,1038.052735,36.27734754,148.5294312,105.464135,37.79960717,2655.99471,10.29118155,1219.665733,75.03907517,592.1494458,161.01244,174.2199173,104.1609535
"83",1.119160298,1036.414063,35.60258768,149.3342767,105.9693964,36.09906343,2651.619376,10.69277525,1218.945557,74.50681503,604.190278,160.2500268,179.3949585,103.8391435,1038.052705,36.6404299,148.5521875,105.8614868,32.99056153,2652.416442,10.8574257,1218.645263,74.366375,607.304159,160.440632,190.1255608,104.158734
"84",0.961729078,1038.128915,35.69266032,150.4675443,105.5497405,38.4243866,2654.18591,10.3818614,1219.70699,74.76276298,592.9886673,158.6109523,176.6361755,104.0909273,1036.414063,35.60258768,149.3342767,105.9693964,36.09906343,2651.619376,10.69277525,1218.945557,74.50681503,604.190278,160.2500268,179.3949585,103.8391435
"85",1.221262605,1043.10231,31.28273923,143.32459,105.892273,35.6061755,2675.892151,10.43548997,1221.8772,74.81451628,597.6626993,157.9248053,175.2472955,103.8808348,1038.128915,35.69266032,150.4675443,105.5497405,38.4243866,2654.18591,10.3818614,1219.70699,74.76276298,592.9886673,158.6109523,176.6361755,104.0909273
